position,track,artist,streams,date
1,rockstar,Post Malone,3962314,2018-01-01
2,Havana,Camila Cabello,3314677,2018-01-01
3,New Rules,Dua Lipa,2940488,2018-01-01
4,Wolves,Selena Gomez,2509878,2018-01-01
5,Shape of You,Ed Sheeran,2439876,2018-01-01
6,River (feat. Ed Sheeran),Eminem,2335284,2018-01-01
7,Échame La Culpa,Luis Fonsi,2292752,2018-01-01
8,What Lovers Do (feat. SZA),Maroon 5,2225476,2018-01-01
9,Gucci Gang,Lil Pump,2119924,2018-01-01
10,Him & I (with Halsey),G-Eazy,2085225,2018-01-01
11,Perfect,Ed Sheeran,2069562,2018-01-01
12,Despacito - Remix,Luis Fonsi,1929442,2018-01-01
13,Let You Down,NF,1871252,2018-01-01
14,Corazón,Maluma,1799158,2018-01-01
15,Silence,Marshmello,1786700,2018-01-01
16,Criminal,Natti Natasha,1729953,2018-01-01
17,Too Good At Goodbyes,Sam Smith,1713906,2018-01-01
18,Young Dumb & Broke,Khalid,1713408,2018-01-01
19,Mi Gente,J Balvin,1709741,2018-01-01
20,I Fall Apart,Post Malone,1669291,2018-01-01
21,No Limit,G-Eazy,1645875,2018-01-01
22,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1609159,2018-01-01
23,Feel It Still,Portugal. The Man,1552041,2018-01-01
24,Me Rehúso,Danny Ocean,1540881,2018-01-01
25,Sensualidad,Bad Bunny,1535847,2018-01-01
26,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1513227,2018-01-01
27,Downtown,Anitta,1497071,2018-01-01
28,Thunder,Imagine Dragons,1490064,2018-01-01
29,Dusk Till Dawn - Radio Edit,ZAYN,1463155,2018-01-01
30,XO Tour Llif3,Lil Uzi Vert,1409750,2018-01-01
31,Mayores,Becky G,1380039,2018-01-01
32,Se Preparó,Ozuna,1374394,2018-01-01
33,Bartier Cardi (feat. 21 Savage),Cardi B,1366027,2018-01-01
34,1-800-273-8255,Logic,1360809,2018-01-01
35,Unforgettable,French Montana,1339116,2018-01-01
36,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1328890,2018-01-01
37,How Long,Charlie Puth,1274946,2018-01-01
38,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,1267620,2018-01-01
39,Congratulations,Post Malone,1256112,2018-01-01
40,HUMBLE.,Kendrick Lamar,1249188,2018-01-01
41,Man's Not Hot,Big Shaq,1225206,2018-01-01
42,Stargazing,Kygo,1224693,2018-01-01
43,Candy Paint,Post Malone,1213123,2018-01-01
44,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,1212041,2018-01-01
45,Ric Flair Drip (& Metro Boomin),Offset,1198966,2018-01-01
46,I Miss You (feat. Julia Michaels),Clean Bandit,1140646,2018-01-01
47,Something Just Like This,The Chainsmokers,1103382,2018-01-01
48,Bank Account,21 Savage,1099738,2018-01-01
49,Closer,The Chainsmokers,1080744,2018-01-01
50,One Dance,Drake,1064392,2018-01-01
51,Havana - Remix,Camila Cabello,1060729,2018-01-01
52,Felices los 4,Maluma,1058764,2018-01-01
53,Attention,Charlie Puth,1053881,2018-01-01
54,Perro Fiel (feat. Nicky Jam),Shakira,1041131,2018-01-01
55,Bodak Yellow,Cardi B,998912,2018-01-01
56,Despacito (Featuring Daddy Yankee),Luis Fonsi,978580,2018-01-01
57,Que Va,Alex Sensation,977935,2018-01-01
58,More Than You Know,Axwell /\ Ingrosso,977579,2018-01-01
59,Never Be the Same,Camila Cabello,961610,2018-01-01
60,MotorSport,Migos,938844,2018-01-01
61,Báilame - Remix,Nacho,935865,2018-01-01
62,Sorry Not Sorry,Demi Lovato,928877,2018-01-01
63,There's Nothing Holdin' Me Back,Shawn Mendes,917862,2018-01-01
64,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,900880,2018-01-01
65,Billie Jean,Michael Jackson,899244,2018-01-01
66,Believer,Imagine Dragons,897754,2018-01-01
67,Bum Bum Tam Tam,MC Fioti,895341,2018-01-01
68,Escápate Conmigo (feat. Ozuna),Wisin,892504,2018-01-01
69,Plain Jane,A$AP Ferg,861030,2018-01-01
70,Robarte un Beso,Carlos Vives,850866,2018-01-01
71,Symphony (feat. Zara Larsson),Clean Bandit,848414,2018-01-01
72,Anywhere,Rita Ora,844190,2018-01-01
73,PICK IT UP (feat. A$AP Rocky),Famous Dex,843854,2018-01-01
74,Suena El Dembow,Joey Montana,838921,2018-01-01
75,Codeine Dreaming (feat. Lil Wayne),Kodak Black,834531,2018-01-01
76,Lonely Together (feat. Rita Ora),Avicii,825608,2018-01-01
77,I Like Me Better,Lauv,817941,2018-01-01
78,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,813357,2018-01-01
79,Mi Gente (feat. Beyoncé),J Balvin,812226,2018-01-01
80,All Falls Down (feat. Juliander),Alan Walker,804872,2018-01-01
81,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,793408,2018-01-01
82,goosebumps,Travis Scott,788411,2018-01-01
83,Bad At Love,Halsey,782092,2018-01-01
84,Strip That Down,Liam Payne,781068,2018-01-01
85,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,779157,2018-01-01
86,That's What I Like,Bruno Mars,765743,2018-01-01
87,Bonita,J Balvin,763871,2018-01-01
88,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,757776,2018-01-01
89,Tip Toe (feat. French Montana),Jason Derulo,752927,2018-01-01
90,Jocelyn Flores,XXXTENTACION,741900,2018-01-01
91,BUTTERFLY EFFECT,Travis Scott,739671,2018-01-01
92,LOVE. FEAT. ZACARI.,Kendrick Lamar,737306,2018-01-01
93,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,732400,2018-01-01
94,Friends (with BloodPop®),Justin Bieber,731443,2018-01-01
95,Hey Ya!,OutKast,727522,2018-01-01
96,Cheap Thrills,Sia,721270,2018-01-01
97,Galway Girl,Ed Sheeran,720600,2018-01-01
98,Sky Walker (feat. Travis Scott),Miguel,720405,2018-01-01
99,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,719489,2018-01-01
100,Betrayed,Lil Xan,715477,2018-01-01
101,Stay,Zedd,713009,2018-01-01
102,I Get the Bag (feat. Migos),Gucci Mane,706016,2018-01-01
103,Slide (feat. Frank Ocean & Migos),Calvin Harris,704663,2018-01-01
104,Location,Khalid,704572,2018-01-01
105,Don't Let Me Down,The Chainsmokers,703806,2018-01-01
106,It Ain't Me (with Selena Gomez),Kygo,700499,2018-01-01
107,Tell Me You Love Me,Demi Lovato,684181,2018-01-01
108,Mask Off,Future,683976,2018-01-01
109,Pumped Up Kicks,Foster The People,683869,2018-01-01
110,Bella y Sensual,Romeo Santos,682300,2018-01-01
111,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,682253,2018-01-01
112,SUTRA,Sebastian Yatra,682002,2018-01-01
113,Say You Won't Let Go,James Arthur,675216,2018-01-01
114,Vuelve,Daddy Yankee,674930,2018-01-01
115,Ain't No Mountain High Enough,Marvin Gaye,671343,2018-01-01
116,Glorious (feat. Skylar Grey),Macklemore,669490,2018-01-01
117,Bella,Wolfine,669420,2018-01-01
118,Mama,Jonas Blue,662886,2018-01-01
119,Una Lady Como Tú,Manuel Turizo,660427,2018-01-01
120,Look What You Made Me Do,Taylor Swift,640995,2018-01-01
121,Olha a Explosão,MC Kevinho,626590,2018-01-01
122,End Game,Taylor Swift,625020,2018-01-01
123,I Want You Back,The Jackson 5,621768,2018-01-01
124,Starboy,The Weeknd,606211,2018-01-01
125,Don't Stop Me Now - 2011 Mix,Queen,605714,2018-01-01
126,Real Friends,Camila Cabello,599768,2018-01-01
127,Go Flex,Post Malone,592480,2018-01-01
128,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,587405,2018-01-01
129,Slippery (feat. Gucci Mane),Migos,584786,2018-01-01
130,Ahora Dice,Chris Jeday,583879,2018-01-01
131,September,"Earth, Wind & Fire",582624,2018-01-01
132,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,579474,2018-01-01
133,3 A.M.,Jesse & Joy,578525,2018-01-01
134,Passionfruit,Drake,577503,2018-01-01
135,Wanted You (feat. Lil Uzi Vert),NAV,570064,2018-01-01
136,Roll In Peace (feat. XXXTENTACION),Kodak Black,568862,2018-01-01
137,Photograph,Ed Sheeran,564259,2018-01-01
138,Whatever It Takes,Imagine Dragons,558828,2018-01-01
139,What About Us,P!nk,556291,2018-01-01
140,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,556274,2018-01-01
141,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,555888,2018-01-01
142,Naked,James Arthur,553124,2018-01-01
143,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,552735,2018-01-01
144,Bad and Boujee (feat. Lil Uzi Vert),Migos,552336,2018-01-01
145,Redbone,Childish Gambino,550402,2018-01-01
146,You Make My Dreams (Come True),Daryl Hall & John Oates,549012,2018-01-01
147,Agora Vai Sentar,MC's Jhowzinho & Kadinho,548136,2018-01-01
148,Fuck Love (feat. Trippie Redd),XXXTENTACION,548096,2018-01-01
149,Tú Foto,Ozuna,545900,2018-01-01
150,24K Magic,Bruno Mars,545454,2018-01-01
151,Ghostface Killers,21 Savage,538063,2018-01-01
152,Castle on the Hill,Ed Sheeran,536329,2018-01-01
153,It Wasn't Me,Shaggy,536092,2018-01-01
154,DNA.,Kendrick Lamar,535436,2018-01-01
155,Stir Fry,Migos,534926,2018-01-01
156,I Feel It Coming,The Weeknd,533585,2018-01-01
157,White Iverson,Post Malone,532642,2018-01-01
158,Reggaetón Lento (Remix),CNCO,532157,2018-01-01
159,Thinking out Loud,Ed Sheeran,528218,2018-01-01
160,Scared to Be Lonely,Martin Garrix,527513,2018-01-01
161,Should I Stay or Should I Go - Remastered,The Clash,521206,2018-01-01
162,2U (feat. Justin Bieber),David Guetta,519348,2018-01-01
163,Without You (feat. Sandro Cavazza),Avicii,519190,2018-01-01
164,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,518171,2018-01-01
165,Issues,Julia Michaels,509597,2018-01-01
166,Explícale (feat. Bad Bunny),Yandel,508539,2018-01-01
167,Sober,G-Eazy,505639,2018-01-01
168,Saint,Huncho Jack,505280,2018-01-01
169,Uptown Funk (feat. Bruno Mars),Mark Ronson,504561,2018-01-01
170,Slow Hands,Niall Horan,501388,2018-01-01
171,Wait,Maroon 5,499739,2018-01-01
172,"Happy - From ""Despicable Me 2""",Pharrell Williams,499229,2018-01-01
173,Rewrite The Stars,Zac Efron,497515,2018-01-01
174,Paris,The Chainsmokers,495093,2018-01-01
175,Hey DJ,CNCO,494120,2018-01-01
176,El Farsante,Ozuna,490307,2018-01-01
177,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,484011,2018-01-01
178,No Promises (feat. Demi Lovato),Cheat Codes,483362,2018-01-01
179,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,481876,2018-01-01
180,Superstition - Single Version,Stevie Wonder,481227,2018-01-01
181,IDGAF,Dua Lipa,480979,2018-01-01
182,This Is Me,Keala Settle,480854,2018-01-01
183,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,479641,2018-01-01
184,Africa,TOTO,470156,2018-01-01
185,Dubai Shit,Huncho Jack,468912,2018-01-01
186,Chambea,Bad Bunny,463871,2018-01-01
187,Happier,Ed Sheeran,463454,2018-01-01
188,Beat It - Single Version,Michael Jackson,459574,2018-01-01
189,Look At Me!,XXXTENTACION,458412,2018-01-01
190,Your Song,Rita Ora,457343,2018-01-01
191,Rake It Up (feat. Nicki Minaj),Yo Gotti,457182,2018-01-01
192,Chantaje (feat. Maluma),Shakira,455521,2018-01-01
193,GUMMO,6ix9ine,453425,2018-01-01
194,Don't Stop Believin',Journey,450196,2018-01-01
195,Hips Don't Lie (feat. Wyclef Jean),Shakira,446042,2018-01-01
196,Síguelo Bailando,Ozuna,444997,2018-01-01
197,iSpy (feat. Lil Yachty),KYLE,443498,2018-01-01
198,You Shook Me All Night Long,AC/DC,442882,2018-01-01
199,Most Girls,Hailee Steinfeld,442821,2018-01-01
200,...Ready For It?,Taylor Swift,442015,2018-01-01
1,rockstar,Post Malone,4072359,2018-01-02
2,Havana,Camila Cabello,3512248,2018-01-02
3,River (feat. Ed Sheeran),Eminem,3150514,2018-01-02
4,New Rules,Dua Lipa,3006561,2018-01-02
5,Wolves,Selena Gomez,2921113,2018-01-02
6,Perfect,Ed Sheeran,2522800,2018-01-02
7,Him & I (with Halsey),G-Eazy,2499803,2018-01-02
8,Let You Down,NF,2427798,2018-01-02
9,What Lovers Do (feat. SZA),Maroon 5,2402509,2018-01-02
10,Échame La Culpa,Luis Fonsi,2385122,2018-01-02
11,Shape of You,Ed Sheeran,2277064,2018-01-02
12,Too Good At Goodbyes,Sam Smith,2197180,2018-01-02
13,Gucci Gang,Lil Pump,2164740,2018-01-02
14,Silence,Marshmello,2116698,2018-01-02
15,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2098349,2018-01-02
16,I Fall Apart,Post Malone,2022923,2018-01-02
17,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1866001,2018-01-02
18,Dusk Till Dawn - Radio Edit,ZAYN,1786605,2018-01-02
19,No Limit,G-Eazy,1777531,2018-01-02
20,Corazón,Maluma,1775592,2018-01-02
21,Young Dumb & Broke,Khalid,1640493,2018-01-02
22,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1638686,2018-01-02
23,Downtown,Anitta,1618537,2018-01-02
24,Thunder,Imagine Dragons,1592999,2018-01-02
25,Sensualidad,Bad Bunny,1584768,2018-01-02
26,How Long,Charlie Puth,1575158,2018-01-02
27,Bartier Cardi (feat. 21 Savage),Cardi B,1560432,2018-01-02
28,I Miss You (feat. Julia Michaels),Clean Bandit,1550655,2018-01-02
29,Criminal,Natti Natasha,1534925,2018-01-02
30,XO Tour Llif3,Lil Uzi Vert,1486166,2018-01-02
31,Feel It Still,Portugal. The Man,1473296,2018-01-02
32,Mi Gente,J Balvin,1455407,2018-01-02
33,Candy Paint,Post Malone,1417427,2018-01-02
34,1-800-273-8255,Logic,1394771,2018-01-02
35,Unforgettable,French Montana,1388729,2018-01-02
36,Congratulations,Post Malone,1366906,2018-01-02
37,Stargazing,Kygo,1353760,2018-01-02
38,Despacito - Remix,Luis Fonsi,1353570,2018-01-02
39,Man's Not Hot,Big Shaq,1283059,2018-01-02
40,Se Preparó,Ozuna,1281786,2018-01-02
41,HUMBLE.,Kendrick Lamar,1281019,2018-01-02
42,Ric Flair Drip (& Metro Boomin),Offset,1277067,2018-01-02
43,Me Rehúso,Danny Ocean,1265676,2018-01-02
44,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,1260910,2018-01-02
45,Mayores,Becky G,1211442,2018-01-02
46,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1200286,2018-01-02
47,Never Be the Same,Camila Cabello,1191430,2018-01-02
48,Something Just Like This,The Chainsmokers,1189918,2018-01-02
49,Anywhere,Rita Ora,1167603,2018-01-02
50,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,1160722,2018-01-02
51,Bank Account,21 Savage,1138797,2018-01-02
52,Attention,Charlie Puth,1116754,2018-01-02
53,All Falls Down (feat. Juliander),Alan Walker,1088756,2018-01-02
54,More Than You Know,Axwell /\ Ingrosso,1075515,2018-01-02
55,Sorry Not Sorry,Demi Lovato,1074768,2018-01-02
56,Lonely Together (feat. Rita Ora),Avicii,1063611,2018-01-02
57,Havana - Remix,Camila Cabello,1048469,2018-01-02
58,Tip Toe (feat. French Montana),Jason Derulo,1039137,2018-01-02
59,I Like Me Better,Lauv,1022996,2018-01-02
60,Believer,Imagine Dragons,1010597,2018-01-02
61,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,988644,2018-01-02
62,Perro Fiel (feat. Nicky Jam),Shakira,975436,2018-01-02
63,Codeine Dreaming (feat. Lil Wayne),Kodak Black,947448,2018-01-02
64,MotorSport,Migos,945757,2018-01-02
65,Tell Me You Love Me,Demi Lovato,943647,2018-01-02
66,There's Nothing Holdin' Me Back,Shawn Mendes,922469,2018-01-02
67,Bodak Yellow,Cardi B,909294,2018-01-02
68,Que Va,Alex Sensation,903252,2018-01-02
69,Friends (with BloodPop®),Justin Bieber,899957,2018-01-02
70,Closer,The Chainsmokers,893330,2018-01-02
71,PICK IT UP (feat. A$AP Rocky),Famous Dex,892945,2018-01-02
72,Symphony (feat. Zara Larsson),Clean Bandit,883764,2018-01-02
73,Plain Jane,A$AP Ferg,882382,2018-01-02
74,Say You Won't Let Go,James Arthur,871475,2018-01-02
75,Báilame - Remix,Nacho,867203,2018-01-02
76,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,856381,2018-01-02
77,Bum Bum Tam Tam,MC Fioti,854053,2018-01-02
78,Bad At Love,Halsey,849394,2018-01-02
79,Felices los 4,Maluma,845699,2018-01-02
80,Betrayed,Lil Xan,836043,2018-01-02
81,Jocelyn Flores,XXXTENTACION,831093,2018-01-02
82,Galway Girl,Ed Sheeran,827504,2018-01-02
83,Sky Walker (feat. Travis Scott),Miguel,825081,2018-01-02
84,Real Friends,Camila Cabello,818063,2018-01-02
85,Escápate Conmigo (feat. Ozuna),Wisin,811640,2018-01-02
86,Suena El Dembow,Joey Montana,810635,2018-01-02
87,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,810402,2018-01-02
88,LOVE. FEAT. ZACARI.,Kendrick Lamar,809027,2018-01-02
89,Strip That Down,Liam Payne,805680,2018-01-02
90,goosebumps,Travis Scott,800450,2018-01-02
91,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,799910,2018-01-02
92,Glorious (feat. Skylar Grey),Macklemore,795815,2018-01-02
93,Location,Khalid,793038,2018-01-02
94,BUTTERFLY EFFECT,Travis Scott,791554,2018-01-02
95,End Game,Taylor Swift,780612,2018-01-02
96,One Dance,Drake,779119,2018-01-02
97,Robarte un Beso,Carlos Vives,778683,2018-01-02
98,Naked,James Arthur,774081,2018-01-02
99,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,763008,2018-01-02
100,Look What You Made Me Do,Taylor Swift,757516,2018-01-02
101,Despacito (Featuring Daddy Yankee),Luis Fonsi,755124,2018-01-02
102,It Ain't Me (with Selena Gomez),Kygo,753576,2018-01-02
103,That's What I Like,Bruno Mars,745406,2018-01-02
104,IDGAF,Dua Lipa,743234,2018-01-02
105,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,739372,2018-01-02
106,Photograph,Ed Sheeran,727060,2018-01-02
107,Mama,Jonas Blue,724974,2018-01-02
108,Vuelve,Daddy Yankee,721842,2018-01-02
109,Rewrite The Stars,Zac Efron,720590,2018-01-02
110,This Is Me,Keala Settle,709866,2018-01-02
111,Bella,Wolfine,706866,2018-01-02
112,Bonita,J Balvin,704978,2018-01-02
113,Whatever It Takes,Imagine Dragons,701998,2018-01-02
114,SUTRA,Sebastian Yatra,701244,2018-01-02
115,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,698576,2018-01-02
116,I Get the Bag (feat. Migos),Gucci Mane,697652,2018-01-02
117,Wait,Maroon 5,696207,2018-01-02
118,Bella y Sensual,Romeo Santos,692916,2018-01-02
119,What About Us,P!nk,692568,2018-01-02
120,Go Flex,Post Malone,677932,2018-01-02
121,Stay,Zedd,676468,2018-01-02
122,Sober,G-Eazy,670888,2018-01-02
123,Wanted You (feat. Lil Uzi Vert),NAV,654711,2018-01-02
124,Thinking out Loud,Ed Sheeran,653352,2018-01-02
125,Mask Off,Future,652416,2018-01-02
126,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,649416,2018-01-02
127,Without You (feat. Sandro Cavazza),Avicii,647963,2018-01-02
128,Castle on the Hill,Ed Sheeran,647384,2018-01-02
129,Una Lady Como Tú,Manuel Turizo,638808,2018-01-02
130,Too Much To Ask,Niall Horan,638635,2018-01-02
131,The Greatest Show,Hugh Jackman,637434,2018-01-02
132,Issues,Julia Michaels,629084,2018-01-02
133,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,628175,2018-01-02
134,Starboy,The Weeknd,623003,2018-01-02
135,3 A.M.,Jesse & Joy,622934,2018-01-02
136,Fuck Love (feat. Trippie Redd),XXXTENTACION,612798,2018-01-02
137,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,611189,2018-01-02
138,Ahora Dice,Chris Jeday,603011,2018-01-02
139,2U (feat. Justin Bieber),David Guetta,602916,2018-01-02
140,Slow Hands,Niall Horan,598318,2018-01-02
141,Happier,Ed Sheeran,597582,2018-01-02
142,Roll In Peace (feat. XXXTENTACION),Kodak Black,592507,2018-01-02
143,Scared to Be Lonely,Martin Garrix,592501,2018-01-02
144,Stir Fry,Migos,589270,2018-01-02
145,White Iverson,Post Malone,584082,2018-01-02
146,A Different Way (with Lauv),DJ Snake,580535,2018-01-02
147,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,579797,2018-01-02
148,Slippery (feat. Gucci Mane),Migos,577524,2018-01-02
149,Never Enough,Loren Allred,577098,2018-01-02
150,Ghostface Killers,21 Savage,576821,2018-01-02
151,Dreamer,Axwell /\ Ingrosso,575575,2018-01-02
152,Redbone,Childish Gambino,570043,2018-01-02
153,Reggaetón Lento (Remix),CNCO,568290,2018-01-02
154,No Promises (feat. Demi Lovato),Cheat Codes,566350,2018-01-02
155,Walk On Water (feat. Beyoncé),Eminem,562593,2018-01-02
156,Passionfruit,Drake,559605,2018-01-02
157,A Million Dreams,Ziv Zaifman,555187,2018-01-02
158,Your Song,Rita Ora,554551,2018-01-02
159,Explícale (feat. Bad Bunny),Yandel,552742,2018-01-02
160,Saint,Huncho Jack,551697,2018-01-02
161,DNA.,Kendrick Lamar,549476,2018-01-02
162,Good Old Days (feat. Kesha),Macklemore,549189,2018-01-02
163,I Feel It Coming,The Weeknd,549039,2018-01-02
164,Paris,The Chainsmokers,548153,2018-01-02
165,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,547020,2018-01-02
166,Mi Gente (feat. Beyoncé),J Balvin,546393,2018-01-02
167,Tú Foto,Ozuna,544603,2018-01-02
168,...Ready For It?,Taylor Swift,526891,2018-01-02
169,Delicate,Taylor Swift,525902,2018-01-02
170,Dubai Shit,Huncho Jack,519137,2018-01-02
171,Sign of the Times,Harry Styles,517785,2018-01-02
172,Don't Let Me Down,The Chainsmokers,510824,2018-01-02
173,There for You,Martin Garrix,508897,2018-01-02
174,The Other Side,Hugh Jackman,506876,2018-01-02
175,The Weekend - Funk Wav Remix,SZA,502078,2018-01-02
176,Sucker for You,Matt Terry,497521,2018-01-02
177,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,493674,2018-01-02
178,Look At Me!,XXXTENTACION,489896,2018-01-02
179,El Farsante,Ozuna,487184,2018-01-02
180,Bad and Boujee (feat. Lil Uzi Vert),Migos,483189,2018-01-02
181,Chambea,Bad Bunny,483153,2018-01-02
182,Mr. Brightside,The Killers,479302,2018-01-02
183,GUMMO,6ix9ine,479151,2018-01-02
184,Dive,Ed Sheeran,476276,2018-01-02
185,Olha a Explosão,MC Kevinho,475648,2018-01-02
186,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,474226,2018-01-02
187,Treat You Better,Shawn Mendes,471938,2018-01-02
188,24K Magic,Bruno Mars,471719,2018-01-02
189,Let Me Love You,DJ Snake,469745,2018-01-02
190,Slide (feat. Frank Ocean & Migos),Calvin Harris,469450,2018-01-02
191,Hey DJ,CNCO,467544,2018-01-02
192,Stranger Things (feat. OneRepublic),Kygo,466258,2018-01-02
193,Loco Enamorado,Abraham Mateo,466237,2018-01-02
194,Síguelo Bailando,Ozuna,465795,2018-01-02
195,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,464913,2018-01-02
196,Quiero Repetir,Ozuna,464496,2018-01-02
197,Wonderwall - Remastered,Oasis,464235,2018-01-02
198,Body Like A Back Road,Sam Hunt,463526,2018-01-02
199,The Scientist,Coldplay,462564,2018-01-02
200,Déjate Llevar,Juan Magán,461734,2018-01-02
1,rockstar,Post Malone,4194625,2018-01-03
2,Havana,Camila Cabello,3563206,2018-01-03
3,River (feat. Ed Sheeran),Eminem,3234487,2018-01-03
4,New Rules,Dua Lipa,3060978,2018-01-03
5,Wolves,Selena Gomez,2956864,2018-01-03
6,Perfect,Ed Sheeran,2573726,2018-01-03
7,Him & I (with Halsey),G-Eazy,2573090,2018-01-03
8,Let You Down,NF,2492307,2018-01-03
9,Échame La Culpa,Luis Fonsi,2472960,2018-01-03
10,What Lovers Do (feat. SZA),Maroon 5,2445949,2018-01-03
11,Shape of You,Ed Sheeran,2305450,2018-01-03
12,Too Good At Goodbyes,Sam Smith,2262492,2018-01-03
13,Silence,Marshmello,2169018,2018-01-03
14,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2168551,2018-01-03
15,Gucci Gang,Lil Pump,2142798,2018-01-03
16,I Fall Apart,Post Malone,2113232,2018-01-03
17,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1962198,2018-01-03
18,No Limit,G-Eazy,1915823,2018-01-03
19,Corazón,Maluma,1875595,2018-01-03
20,Dusk Till Dawn - Radio Edit,ZAYN,1821510,2018-01-03
21,Bartier Cardi (feat. 21 Savage),Cardi B,1705885,2018-01-03
22,Downtown,Anitta,1700149,2018-01-03
23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1696712,2018-01-03
24,Sensualidad,Bad Bunny,1665664,2018-01-03
25,Young Dumb & Broke,Khalid,1645757,2018-01-03
26,Thunder,Imagine Dragons,1635716,2018-01-03
27,How Long,Charlie Puth,1625209,2018-01-03
28,Criminal,Natti Natasha,1601742,2018-01-03
29,I Miss You (feat. Julia Michaels),Clean Bandit,1582538,2018-01-03
30,XO Tour Llif3,Lil Uzi Vert,1540173,2018-01-03
31,Feel It Still,Portugal. The Man,1513888,2018-01-03
32,Candy Paint,Post Malone,1494013,2018-01-03
33,Mi Gente,J Balvin,1479884,2018-01-03
34,Congratulations,Post Malone,1424898,2018-01-03
35,Unforgettable,French Montana,1424337,2018-01-03
36,1-800-273-8255,Logic,1409158,2018-01-03
37,Ric Flair Drip (& Metro Boomin),Offset,1384526,2018-01-03
38,Stargazing,Kygo,1349419,2018-01-03
39,Se Preparó,Ozuna,1346244,2018-01-03
40,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,1343849,2018-01-03
41,HUMBLE.,Kendrick Lamar,1323492,2018-01-03
42,Despacito - Remix,Luis Fonsi,1302686,2018-01-03
43,Me Rehúso,Danny Ocean,1287047,2018-01-03
44,Man's Not Hot,Big Shaq,1275378,2018-01-03
45,Never Be the Same,Camila Cabello,1268714,2018-01-03
46,Mayores,Becky G,1267457,2018-01-03
47,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1256117,2018-01-03
48,Anywhere,Rita Ora,1229458,2018-01-03
49,Something Just Like This,The Chainsmokers,1197338,2018-01-03
50,Bank Account,21 Savage,1194218,2018-01-03
51,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,1172103,2018-01-03
52,Attention,Charlie Puth,1161889,2018-01-03
53,Sorry Not Sorry,Demi Lovato,1120078,2018-01-03
