position,track,artist,streams,date
1,rockstar,Post Malone,1502394,2018-01-01
2,No Limit,G-Eazy,1027039,2018-01-01
3,Gucci Gang,Lil Pump,930620,2018-01-01
4,Bartier Cardi (feat. 21 Savage),Cardi B,877478,2018-01-01
5,Havana,Camila Cabello,860232,2018-01-01
6,Ric Flair Drip (& Metro Boomin),Offset,833470,2018-01-01
7,Him & I (with Halsey),G-Eazy,823508,2018-01-01
8,I Fall Apart,Post Malone,813516,2018-01-01
9,Young Dumb & Broke,Khalid,734845,2018-01-01
10,XO Tour Llif3,Lil Uzi Vert,683284,2018-01-01
11,New Rules,Dua Lipa,678006,2018-01-01
12,Candy Paint,Post Malone,644558,2018-01-01
13,Bank Account,21 Savage,643287,2018-01-01
14,Wolves,Selena Gomez,629564,2018-01-01
15,HUMBLE.,Kendrick Lamar,625777,2018-01-01
16,MotorSport,Migos,619351,2018-01-01
17,PICK IT UP (feat. A$AP Rocky),Famous Dex,614798,2018-01-01
18,Bodak Yellow,Cardi B,597887,2018-01-01
19,Plain Jane,A$AP Ferg,595549,2018-01-01
20,1-800-273-8255,Logic,592739,2018-01-01
21,Codeine Dreaming (feat. Lil Wayne),Kodak Black,592099,2018-01-01
22,What Lovers Do (feat. SZA),Maroon 5,584132,2018-01-01
23,Congratulations,Post Malone,572840,2018-01-01
24,Despacito - Remix,Luis Fonsi,562101,2018-01-01
25,Feel It Still,Portugal. The Man,542707,2018-01-01
26,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,541231,2018-01-01
27,Silence,Marshmello,536533,2018-01-01
28,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,536079,2018-01-01
29,Let You Down,NF,532224,2018-01-01
30,LOVE. FEAT. ZACARI.,Kendrick Lamar,523736,2018-01-01
31,Bad At Love,Halsey,519463,2018-01-01
32,Shape of You,Ed Sheeran,518154,2018-01-01
33,Perfect,Ed Sheeran,512434,2018-01-01
34,I Get the Bag (feat. Migos),Gucci Mane,504793,2018-01-01
35,Thunder,Imagine Dragons,503506,2018-01-01
36,Too Good At Goodbyes,Sam Smith,502193,2018-01-01
37,River (feat. Ed Sheeran),Eminem,491888,2018-01-01
38,Sky Walker (feat. Travis Scott),Miguel,486097,2018-01-01
39,goosebumps,Travis Scott,471137,2018-01-01
40,Unforgettable,French Montana,456917,2018-01-01
41,BUTTERFLY EFFECT,Travis Scott,445853,2018-01-01
42,Betrayed,Lil Xan,434441,2018-01-01
43,Roll In Peace (feat. XXXTENTACION),Kodak Black,417465,2018-01-01
44,Location,Khalid,412095,2018-01-01
45,One Dance,Drake,397557,2018-01-01
46,Closer,The Chainsmokers,396142,2018-01-01
47,Never Be the Same,Camila Cabello,395307,2018-01-01
48,Sorry Not Sorry,Demi Lovato,394256,2018-01-01
49,Wanted You (feat. Lil Uzi Vert),NAV,389973,2018-01-01
50,Slippery (feat. Gucci Mane),Migos,389330,2018-01-01
51,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,387670,2018-01-01
52,Stir Fry,Migos,377273,2018-01-01
53,End Game,Taylor Swift,358748,2018-01-01
54,Saint,Huncho Jack,358076,2018-01-01
55,How Long,Charlie Puth,355821,2018-01-01
56,Jocelyn Flores,XXXTENTACION,352431,2018-01-01
57,Rake It Up (feat. Nicki Minaj),Yo Gotti,350728,2018-01-01
58,Ghostface Killers,21 Savage,347453,2018-01-01
59,Tell Me You Love Me,Demi Lovato,342366,2018-01-01
60,Rubbin Off The Paint,YBN Nahmir,342139,2018-01-01
61,DNA.,Kendrick Lamar,332957,2018-01-01
62,Slide (feat. Frank Ocean & Migos),Calvin Harris,331744,2018-01-01
63,Fuck Love (feat. Trippie Redd),XXXTENTACION,329360,2018-01-01
64,Attention,Charlie Puth,329063,2018-01-01
65,Mi Gente,J Balvin,327515,2018-01-01
66,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,327448,2018-01-01
67,Dubai Shit,Huncho Jack,324907,2018-01-01
68,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,324204,2018-01-01
69,GUMMO,6ix9ine,319931,2018-01-01
70,Mask Off,Future,313377,2018-01-01
71,Bad and Boujee (feat. Lil Uzi Vert),Migos,312582,2018-01-01
72,Billie Jean,Michael Jackson,312341,2018-01-01
73,Believer,Imagine Dragons,311507,2018-01-01
74,Ain't No Mountain High Enough,Marvin Gaye,301400,2018-01-01
75,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,300276,2018-01-01
76,Redbone,Childish Gambino,298464,2018-01-01
77,That's What I Like,Bruno Mars,298001,2018-01-01
78,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,294423,2018-01-01
79,Go Legend (& Metro Boomin),Big Sean,293508,2018-01-01
80,Go Flex,Post Malone,292103,2018-01-01
81,Stay,Zedd,290946,2018-01-01
82,There's Nothing Holdin' Me Back,Shawn Mendes,290885,2018-01-01
83,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,287112,2018-01-01
84,Magnolia,Playboi Carti,282734,2018-01-01
85,Échame La Culpa,Luis Fonsi,274091,2018-01-01
86,Man's Not Hot,Big Shaq,274074,2018-01-01
87,iSpy (feat. Lil Yachty),KYLE,270328,2018-01-01
88,Mi Gente (feat. Beyoncé),J Balvin,270138,2018-01-01
89,Body Like A Back Road,Sam Hunt,269432,2018-01-01
90,Pumped Up Kicks,Foster The People,265140,2018-01-01
91,White Iverson,Post Malone,264851,2018-01-01
92,I Want You Back,The Jackson 5,264426,2018-01-01
93,Passionfruit,Drake,264280,2018-01-01
94,New Freezer (feat. Kendrick Lamar),Rich The Kid,262319,2018-01-01
95,Hey Ya!,OutKast,261295,2018-01-01
96,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,260373,2018-01-01
97,Ice Tray,Quality Control,259514,2018-01-01
98,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,258536,2018-01-01
99,Bounce Back,Big Sean,257038,2018-01-01
100,Don't Let Me Down,The Chainsmokers,256971,2018-01-01
101,You Make My Dreams (Come True),Daryl Hall & John Oates,256331,2018-01-01
102,Sauce It Up,Lil Uzi Vert,254970,2018-01-01
103,Love Galore (feat. Travis Scott),SZA,254046,2018-01-01
104,Strip That Down,Liam Payne,252874,2018-01-01
105,Me Rehúso,Danny Ocean,248290,2018-01-01
106,It Wasn't Me,Shaggy,245766,2018-01-01
107,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,243922,2018-01-01
108,Real Friends,Camila Cabello,243439,2018-01-01
109,What Ifs (feat. Lauren Alaina),Kane Brown,241450,2018-01-01
110,Something Just Like This,The Chainsmokers,240977,2018-01-01
111,It's A Vibe,2 Chainz,239919,2018-01-01
112,Cheap Thrills,Sia,238882,2018-01-01
113,Sober,G-Eazy,237397,2018-01-01
114,Look What You Made Me Do,Taylor Swift,237016,2018-01-01
115,Havana - Remix,Camila Cabello,236712,2018-01-01
116,Transportin',Kodak Black,235440,2018-01-01
117,Fake Love,Drake,234671,2018-01-01
118,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,233958,2018-01-01
119,Relationship (feat. Future),Young Thug,233951,2018-01-01
120,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,233167,2018-01-01
121,I Miss You (feat. Julia Michaels),Clean Bandit,232132,2018-01-01
122,The Weekend,SZA,231348,2018-01-01
123,Tunnel Vision,Kodak Black,230486,2018-01-01
124,Modern Slavery,Huncho Jack,226672,2018-01-01
125,Rewrite The Stars,Zac Efron,226573,2018-01-01
126,Sensualidad,Bad Bunny,225569,2018-01-01
127,Stargazing,Kygo,224881,2018-01-01
128,Starboy,The Weeknd,223724,2018-01-01
129,do re mi,blackbear,222047,2018-01-01
130,The Race,Tay-K,220644,2018-01-01
131,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,218794,2018-01-01
132,Losin Control,Russ,218270,2018-01-01
133,Broccoli (feat. Lil Yachty),DRAM,217893,2018-01-01
134,T-Shirt,Migos,217670,2018-01-01
135,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,215801,2018-01-01
136,Caroline,Aminé,215773,2018-01-01
137,Eye 2 Eye,Huncho Jack,215425,2018-01-01
138,Most Girls,Hailee Steinfeld,212795,2018-01-01
139,Black & Chinese,Huncho Jack,212223,2018-01-01
140,Dusk Till Dawn - Radio Edit,ZAYN,211962,2018-01-01
141,Say You Won't Let Go,James Arthur,211471,2018-01-01
142,No Role Modelz,J. Cole,211084,2018-01-01
143,...Ready For It?,Taylor Swift,210137,2018-01-01
144,Don't Stop Me Now - 2011 Mix,Queen,208834,2018-01-01
145,wokeuplikethis*,Playboi Carti,208442,2018-01-01
146,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,208158,2018-01-01
147,Icon,Jaden,206224,2018-01-01
148,Look At Me!,XXXTENTACION,205133,2018-01-01
149,Delicate,Taylor Swift,204530,2018-01-01
150,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,202653,2018-01-01
151,Corazón,Maluma,201497,2018-01-01
152,Everybody Dies In Their Nightmares,XXXTENTACION,200013,2018-01-01
153,The Greatest Show,Hugh Jackman,198811,2018-01-01
154,Rich Girl,Daryl Hall & John Oates,198078,2018-01-01
155,Wait,Maroon 5,195273,2018-01-01
156,Come On Eileen,Dexys Midnight Runners,194508,2018-01-01
157,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,193464,2018-01-01
158,Paper Planes,M.I.A.,193419,2018-01-01
159,It Ain't Me (with Selena Gomez),Kygo,192866,2018-01-01
160,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,192533,2018-01-01
161,Se Preparó,Ozuna,191592,2018-01-01
162,This Is Me,Keala Settle,191453,2018-01-01
163,Slow Hands,Niall Horan,189327,2018-01-01
164,La Modelo,Ozuna,187937,2018-01-01
165,Mayores,Becky G,187787,2018-01-01
166,Lemon,N.E.R.D,187166,2018-01-01
167,Superstition - Single Version,Stevie Wonder,186952,2018-01-01
168,You Shook Me All Night Long,AC/DC,186096,2018-01-01
169,KOODA,6ix9ine,186081,2018-01-01
170,Respect,Aretha Franklin,185887,2018-01-01
171,24K Magic,Bruno Mars,185545,2018-01-01
172,X (feat. Future),21 Savage,185379,2018-01-01
173,beibs in the trap,Travis Scott,185149,2018-01-01
174,I Like Me Better,Lauv,184656,2018-01-01
175,Should I Stay or Should I Go - Remastered,The Clash,184646,2018-01-01
176,pick up the phone,Young Thug,184487,2018-01-01
177,First Day Out,Tee Grizzley,183508,2018-01-01
178,Twist And Shout - Remastered,The Beatles,182146,2018-01-01
179,Motorcycle Patches,Huncho Jack,181740,2018-01-01
180,Brown Eyed Girl,Van Morrison,181737,2018-01-01
181,Issues,Julia Michaels,179298,2018-01-01
182,Tip Toe (feat. French Montana),Jason Derulo,179037,2018-01-01
183,20 Min,Lil Uzi Vert,178452,2018-01-01
184,Portland,Drake,178336,2018-01-01
185,No Option,Post Malone,177847,2018-01-01
186,Love Scars,Trippie Redd,177592,2018-01-01
187,Come and Get Your Love - Single Version,Redbone,177297,2018-01-01
188,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,177084,2018-01-01
189,Ignition - Remix,R. Kelly,176626,2018-01-01
190,Money Longer,Lil Uzi Vert,176583,2018-01-01
191,Marry Me,Thomas Rhett,175657,2018-01-01
192,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,175620,2018-01-01
193,IDGAF,Dua Lipa,175164,2018-01-01
194,Toxic,Britney Spears,174242,2018-01-01
195,Criminal,Natti Natasha,174074,2018-01-01
196,Never Enough,Loren Allred,173748,2018-01-01
197,DNA,BTS,172741,2018-01-01
198,A Million Dreams,Ziv Zaifman,172522,2018-01-01
199,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,172230,2018-01-01
200,Swang,Rae Sremmurd,171729,2018-01-01
1,rockstar,Post Malone,1328257,2018-01-02
2,No Limit,G-Eazy,987083,2018-01-02
3,I Fall Apart,Post Malone,926501,2018-01-02
4,Bartier Cardi (feat. 21 Savage),Cardi B,906473,2018-01-02
5,Him & I (with Halsey),G-Eazy,839592,2018-01-02
6,Ric Flair Drip (& Metro Boomin),Offset,810219,2018-01-02
7,Gucci Gang,Lil Pump,809889,2018-01-02
8,Havana,Camila Cabello,743162,2018-01-02
9,Candy Paint,Post Malone,689422,2018-01-02
10,Wolves,Selena Gomez,646792,2018-01-02
11,XO Tour Llif3,Lil Uzi Vert,646174,2018-01-02
12,Let You Down,NF,638211,2018-01-02
13,Codeine Dreaming (feat. Lil Wayne),Kodak Black,625622,2018-01-02
14,River (feat. Ed Sheeran),Eminem,620214,2018-01-02
15,PICK IT UP (feat. A$AP Rocky),Famous Dex,611768,2018-01-02
16,Too Good At Goodbyes,Sam Smith,604504,2018-01-02
17,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,603668,2018-01-02
18,Bank Account,21 Savage,603262,2018-01-02
19,Young Dumb & Broke,Khalid,593656,2018-01-02
20,Perfect,Ed Sheeran,591352,2018-01-02
21,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,573085,2018-01-02
22,New Rules,Dua Lipa,570070,2018-01-02
23,MotorSport,Migos,566369,2018-01-02
24,HUMBLE.,Kendrick Lamar,563974,2018-01-02
25,Plain Jane,A$AP Ferg,559782,2018-01-02
26,Congratulations,Post Malone,556025,2018-01-02
27,LOVE. FEAT. ZACARI.,Kendrick Lamar,550595,2018-01-02
28,1-800-273-8255,Logic,541571,2018-01-02
29,Sky Walker (feat. Travis Scott),Miguel,534663,2018-01-02
30,Bad At Love,Halsey,530427,2018-01-02
31,Silence,Marshmello,529789,2018-01-02
32,What Lovers Do (feat. SZA),Maroon 5,529148,2018-01-02
33,Betrayed,Lil Xan,493446,2018-01-02
34,Bodak Yellow,Cardi B,482841,2018-01-02
35,I Get the Bag (feat. Migos),Gucci Mane,467019,2018-01-02
36,Tell Me You Love Me,Demi Lovato,460418,2018-01-02
37,Never Be the Same,Camila Cabello,451470,2018-01-02
38,Thunder,Imagine Dragons,450161,2018-01-02
39,BUTTERFLY EFFECT,Travis Scott,442023,2018-01-02
40,goosebumps,Travis Scott,441595,2018-01-02
41,Location,Khalid,437752,2018-01-02
42,Wanted You (feat. Lil Uzi Vert),NAV,432625,2018-01-02
43,Roll In Peace (feat. XXXTENTACION),Kodak Black,417350,2018-01-02
44,End Game,Taylor Swift,417055,2018-01-02
45,Unforgettable,French Montana,415461,2018-01-02
46,Sorry Not Sorry,Demi Lovato,409921,2018-01-02
47,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,394211,2018-01-02
48,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,393587,2018-01-02
49,Shape of You,Ed Sheeran,388514,2018-01-02
50,Stir Fry,Migos,381390,2018-01-02
51,Jocelyn Flores,XXXTENTACION,380925,2018-01-02
52,Feel It Still,Portugal. The Man,364107,2018-01-02
53,Saint,Huncho Jack,360733,2018-01-02
54,Fuck Love (feat. Trippie Redd),XXXTENTACION,357751,2018-01-02
55,Slippery (feat. Gucci Mane),Migos,355071,2018-01-02
56,Ghostface Killers,21 Savage,348402,2018-01-02
57,How Long,Charlie Puth,346177,2018-01-02
58,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,342473,2018-01-02
59,Rubbin Off The Paint,YBN Nahmir,341410,2018-01-02
60,Dubai Shit,Huncho Jack,340073,2018-01-02
61,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,332188,2018-01-02
62,Real Friends,Camila Cabello,329019,2018-01-02
63,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,325240,2018-01-02
64,Believer,Imagine Dragons,321725,2018-01-02
65,GUMMO,6ix9ine,319300,2018-01-02
66,Rewrite The Stars,Zac Efron,316239,2018-01-02
67,Go Flex,Post Malone,314740,2018-01-02
68,Despacito - Remix,Luis Fonsi,314566,2018-01-02
69,DNA.,Kendrick Lamar,312843,2018-01-02
70,I Miss You (feat. Julia Michaels),Clean Bandit,308874,2018-01-02
71,Sober,G-Eazy,301171,2018-01-02
72,Body Like A Back Road,Sam Hunt,299018,2018-01-02
73,Go Legend (& Metro Boomin),Big Sean,293828,2018-01-02
74,Love Galore (feat. Travis Scott),SZA,285471,2018-01-02
75,The Weekend,SZA,285109,2018-01-02
76,Redbone,Childish Gambino,282124,2018-01-02
77,Échame La Culpa,Luis Fonsi,279946,2018-01-02
78,The Greatest Show,Hugh Jackman,278300,2018-01-02
79,Delicate,Taylor Swift,277199,2018-01-02
80,Attention,Charlie Puth,274680,2018-01-02
81,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,274660,2018-01-02
82,This Is Me,Keala Settle,274092,2018-01-02
83,IDGAF,Dua Lipa,271680,2018-01-02
84,White Iverson,Post Malone,270881,2018-01-02
85,Rake It Up (feat. Nicki Minaj),Yo Gotti,270566,2018-01-02
86,Mask Off,Future,266250,2018-01-02
87,Wait,Maroon 5,264350,2018-01-02
88,Losin Control,Russ,263122,2018-01-02
89,New Freezer (feat. Kendrick Lamar),Rich The Kid,262195,2018-01-02
90,Ice Tray,Quality Control,258395,2018-01-02
91,Say You Won't Let Go,James Arthur,257018,2018-01-02
92,Mi Gente,J Balvin,256919,2018-01-02
93,Never Enough,Loren Allred,255617,2018-01-02
94,Magnolia,Playboi Carti,255599,2018-01-02
95,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,255125,2018-01-02
96,Closer,The Chainsmokers,252463,2018-01-02
97,Look What You Made Me Do,Taylor Swift,252358,2018-01-02
98,iSpy (feat. Lil Yachty),KYLE,251563,2018-01-02
99,Sauce It Up,Lil Uzi Vert,250394,2018-01-02
100,What Ifs (feat. Lauren Alaina),Kane Brown,250212,2018-01-02
101,Man's Not Hot,Big Shaq,249038,2018-01-02
102,A Million Dreams,Ziv Zaifman,248929,2018-01-02
103,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,248186,2018-01-02
104,Relationship (feat. Future),Young Thug,246992,2018-01-02
105,Modern Slavery,Huncho Jack,246664,2018-01-02
106,Sensualidad,Bad Bunny,242102,2018-01-02
107,Marry Me,Thomas Rhett,239856,2018-01-02
108,Havana - Remix,Camila Cabello,239407,2018-01-02
109,Bad and Boujee (feat. Lil Uzi Vert),Migos,239131,2018-01-02
110,That's What I Like,Bruno Mars,238249,2018-01-02
111,Dusk Till Dawn - Radio Edit,ZAYN,236131,2018-01-02
112,The Other Side,Hugh Jackman,235976,2018-01-02
113,Bounce Back,Big Sean,235799,2018-01-02
114,...Ready For It?,Taylor Swift,234729,2018-01-02
115,Strip That Down,Liam Payne,234499,2018-01-02
116,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,234341,2018-01-02
117,Passionfruit,Drake,234078,2018-01-02
118,Black & Chinese,Huncho Jack,232818,2018-01-02
119,do re mi,blackbear,232774,2018-01-02
120,Eye 2 Eye,Huncho Jack,230373,2018-01-02
121,Transportin',Kodak Black,229847,2018-01-02
122,Tip Toe (feat. French Montana),Jason Derulo,229006,2018-01-02
123,I Like Me Better,Lauv,226812,2018-01-02
124,Something Just Like This,The Chainsmokers,226097,2018-01-02
125,Tunnel Vision,Kodak Black,224415,2018-01-02
126,It's A Vibe,2 Chainz,224153,2018-01-02
127,Icon,Jaden,221749,2018-01-02
128,Everybody Dies In Their Nightmares,XXXTENTACION,221601,2018-01-02
129,The Race,Tay-K,221134,2018-01-02
130,One Dance,Drake,220605,2018-01-02
131,There's Nothing Holdin' Me Back,Shawn Mendes,218393,2018-01-02
132,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,217856,2018-01-02
133,Unforgettable,Thomas Rhett,217292,2018-01-02
134,Corazón,Maluma,216581,2018-01-02
135,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,216373,2018-01-02
136,Slow Hands,Niall Horan,214801,2018-01-02
137,The Weekend - Funk Wav Remix,SZA,213623,2018-01-02
138,No Role Modelz,J. Cole,210371,2018-01-02
139,Greatest Love Story,LANCO,210255,2018-01-02
140,wokeuplikethis*,Playboi Carti,206381,2018-01-02
141,Look At Me!,XXXTENTACION,204760,2018-01-02
142,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,204076,2018-01-02
143,Fake Love,Drake,203915,2018-01-02
144,Stay,Zedd,203638,2018-01-02
145,In Case You Didn't Know,Brett Young,202527,2018-01-02
146,T-Shirt,Migos,202441,2018-01-02
147,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,201649,2018-01-02
148,Nowadays (feat. Landon Cube),Lil Skies,201571,2018-01-02
149,Starboy,The Weeknd,201427,2018-01-02
150,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,199939,2018-01-02
151,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,199703,2018-01-02
152,La Modelo,Ozuna,199071,2018-01-02
153,All Falls Down (feat. Juliander),Alan Walker,198796,2018-01-02
154,Love Scars,Trippie Redd,198648,2018-01-02
155,Praying,Kesha,198510,2018-01-02
156,Come Alive,Hugh Jackman,197749,2018-01-02
157,Issues,Julia Michaels,195719,2018-01-02
158,Motorcycle Patches,Huncho Jack,194442,2018-01-02
159,KOODA,6ix9ine,192745,2018-01-02
160,beibs in the trap,Travis Scott,192555,2018-01-02
161,Glorious (feat. Skylar Grey),Macklemore,191598,2018-01-02
162,Die For You,The Weeknd,189948,2018-01-02
163,Sucker for You,Matt Terry,189407,2018-01-02
164,No Option,Post Malone,188397,2018-01-02
165,Caroline,Aminé,188313,2018-01-02
166,From Now On,Hugh Jackman,188260,2018-01-02
167,Yours,Russell Dickerson,187315,2018-01-02
168,Don't,Bryson Tiller,186496,2018-01-02
169,Exchange,Bryson Tiller,185431,2018-01-02
170,PRBLMS,6LACK,185011,2018-01-02
171,20 Min,Lil Uzi Vert,184770,2018-01-02
172,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,183038,2018-01-02
173,Slide (feat. Frank Ocean & Migos),Calvin Harris,182171,2018-01-02
174,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,181134,2018-01-02
175,Broccoli (feat. Lil Yachty),DRAM,180537,2018-01-02
176,Saved,Khalid,180516,2018-01-02
177,First Day Out,Tee Grizzley,180461,2018-01-02
178,You Broke Up with Me,Walker Hayes,180313,2018-01-02
179,Se Preparó,Ozuna,180085,2018-01-02
180,Heartache On The Dance Floor,Jon Pardi,179556,2018-01-02
181,Now Or Never,Halsey,178397,2018-01-02
182,When It Rains It Pours,Luke Combs,177717,2018-01-02
183,It Ain't Me (with Selena Gomez),Kygo,177269,2018-01-02
184,Myself,NAV,177180,2018-01-02
185,Money Longer,Lil Uzi Vert,176591,2018-01-02
186,Good Old Days (feat. Kesha),Macklemore,176528,2018-01-02
187,X (feat. Future),21 Savage,175085,2018-01-02
188,Most Girls,Hailee Steinfeld,174748,2018-01-02
189,Lemon,N.E.R.D,174152,2018-01-02
190,Craving You,Thomas Rhett,172886,2018-01-02
191,pick up the phone,Young Thug,170910,2018-01-02
192,Red Roses (feat. Landon Cube),Lil Skies,170504,2018-01-02
193,Tightrope,Michelle Williams,170469,2018-01-02
194,Poles 1469,Trippie Redd,170233,2018-01-02
195,Galway Girl,Ed Sheeran,169836,2018-01-02
196,Huncho Jack,Huncho Jack,169338,2018-01-02
197,Portland,Drake,168925,2018-01-02
198,Gorgeous,Taylor Swift,168858,2018-01-02
199,So Good (& Metro Boomin),Big Sean,168840,2018-01-02
200,Losing Sleep,Chris Young,168663,2018-01-02
1,rockstar,Post Malone,1402865,2018-01-03
2,No Limit,G-Eazy,1080808,2018-01-03
3,Bartier Cardi (feat. 21 Savage),Cardi B,997602,2018-01-03
4,I Fall Apart,Post Malone,980652,2018-01-03
5,Ric Flair Drip (& Metro Boomin),Offset,884539,2018-01-03
6,Him & I (with Halsey),G-Eazy,866665,2018-01-03
7,Gucci Gang,Lil Pump,786819,2018-01-03
8,Havana,Camila Cabello,766533,2018-01-03
9,Candy Paint,Post Malone,733842,2018-01-03
10,Codeine Dreaming (feat. Lil Wayne),Kodak Black,688216,2018-01-03
11,XO Tour Llif3,Lil Uzi Vert,682675,2018-01-03
12,Let You Down,NF,680736,2018-01-03
13,PICK IT UP (feat. A$AP Rocky),Famous Dex,667082,2018-01-03
14,River (feat. Ed Sheeran),Eminem,656574,2018-01-03
15,Wolves,Selena Gomez,646873,2018-01-03
16,Bank Account,21 Savage,631446,2018-01-03
17,Too Good At Goodbyes,Sam Smith,627761,2018-01-03
18,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,626535,2018-01-03
19,MotorSport,Migos,624999,2018-01-03
20,LOVE. FEAT. ZACARI.,Kendrick Lamar,620196,2018-01-03
21,Plain Jane,A$AP Ferg,615782,2018-01-03
22,Perfect,Ed Sheeran,609481,2018-01-03
23,Young Dumb & Broke,Khalid,600817,2018-01-03
24,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,600322,2018-01-03
25,New Rules,Dua Lipa,600142,2018-01-03
26,HUMBLE.,Kendrick Lamar,595629,2018-01-03
27,Congratulations,Post Malone,587240,2018-01-03
28,Sky Walker (feat. Travis Scott),Miguel,568089,2018-01-03
29,Silence,Marshmello,556624,2018-01-03
30,1-800-273-8255,Logic,553672,2018-01-03
31,Bad At Love,Halsey,553330,2018-01-03
32,What Lovers Do (feat. SZA),Maroon 5,536803,2018-01-03
33,Betrayed,Lil Xan,525874,2018-01-03
34,Bodak Yellow,Cardi B,524833,2018-01-03
35,I Get the Bag (feat. Migos),Gucci Mane,506736,2018-01-03
36,Never Be the Same,Camila Cabello,487822,2018-01-03
37,Tell Me You Love Me,Demi Lovato,472944,2018-01-03
38,Thunder,Imagine Dragons,470842,2018-01-03
39,BUTTERFLY EFFECT,Travis Scott,470082,2018-01-03
40,goosebumps,Travis Scott,466480,2018-01-03
41,Location,Khalid,456984,2018-01-03
42,Wanted You (feat. Lil Uzi Vert),NAV,449204,2018-01-03
43,Stir Fry,Migos,441966,2018-01-03
44,Sorry Not Sorry,Demi Lovato,441878,2018-01-03
45,Unforgettable,French Montana,439971,2018-01-03
46,Roll In Peace (feat. XXXTENTACION),Kodak Black,439066,2018-01-03
47,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,429734,2018-01-03
48,End Game,Taylor Swift,425471,2018-01-03
49,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,411530,2018-01-03
50,Saint,Huncho Jack,397293,2018-01-03
51,Shape of You,Ed Sheeran,397082,2018-01-03
52,Jocelyn Flores,XXXTENTACION,393054,2018-01-03
53,Slippery (feat. Gucci Mane),Migos,375576,2018-01-03
54,Ghostface Killers,21 Savage,374593,2018-01-03
55,Feel It Still,Portugal. The Man,374280,2018-01-03
56,Fuck Love (feat. Trippie Redd),XXXTENTACION,371954,2018-01-03
57,Dubai Shit,Huncho Jack,370743,2018-01-03
58,Rubbin Off The Paint,YBN Nahmir,364050,2018-01-03
59,How Long,Charlie Puth,361107,2018-01-03
60,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,353721,2018-01-03
61,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,348506,2018-01-03
62,GUMMO,6ix9ine,344848,2018-01-03
63,Rewrite The Stars,Zac Efron,341507,2018-01-03
64,DNA.,Kendrick Lamar,335474,2018-01-03
65,Go Flex,Post Malone,334549,2018-01-03
